review_text,stars,date
"ประสิทธิภาพ:ของจริงสวยมากเลยค่ะ ชอบสี Deep Blue มาก 😍 ￼
ความคุ้มค่า:￼ดีมากกกกกกกก สวยมากกกก สมราคา ครึ่งแสน 😆

￼ตอนแรกลังเลมากเลยค่ะ ไม่กล้ากดสั่งใน Shopee เนื่องจากว่าเป็นสินค้าราคาสูง แต่จะรอหน้าช็อปก็ไม่ไหวไม่รู้จะได้ของเมื่อไหร่ ไม่ได้ตั้งใจกดด้วยค่ะ แต่เห็นมีของพอดีก็เลยรีบกดเลย 😂 จริงๆ อยากได้ 256 gb แต่ไม่มีของก็เลยได้ 512 gb ￼มาค่ะ ของจริงสวยมาก สี deep blue เราว่าถือแล้ว Luxury สุดๆ ✨✨ อีกอย่างคือสินค้าเป็น pre-order แต่ได้รับของก่อนกำหนดประมาณอาทิตย์กว่าๆ ค่ะ เรากดสั่งวันที่ 21 กันยา ได้ของถึงมือวันที่ 29 กันยา รอของประมาณอาทิตย์นึงค่ะ 😊 ถือว่าเร็วมากไม่ต้องรอเป็นเดือน แต่แอบเห็นบางคนที่สั่งแล้วก็ได้เลยภายในอีกวัน ก็ไม่รู้เหมือนกันว่าทางร้านมีระบบจัดส่งแต่ละ order หรือเรียงลำดับยังไง

ส่วนเรื่องการแพ็ค ร้านแพ็คมาโอเคค่ะ ใช้ชื่อร้านเป็น fashion and accessories ￼ เพื่อป้องกันสินค้าสูญหาย ตรงนี้ถือว่าดี แต่ก็แอบกังวลตรงที่ติดสก๊อตเทปมาแค่ชั้นเดียว กลัวว่าสินค้าจะหาย เพราะเห็นบางรีวิวก็คือมาในสภาพกล่องที่แย่มากเลยค่ะ ...","Rated 5.0 out of 5,",Review submitted a week ago
"Performance:Smooth like butter
Quality:As expected

Oh hello Cosmic Orange🍊 Catchy, vibrant & unique — warna ni memang lain daripada yang lain! Walaupun ambil masa sedikit sebab release by batches kan? (preorder 12/9, delivery 29/9) tapi bila dah sampai tu… fuhh perasaan memang tak boleh digambarkan😩🔥

Packaging & delivery:
✔️ Sangat secure, tightly bubble wrapped, tiada kemek langsung dekat kotak📦
✔️ Delivery kemas & selamat sampai.. serius sepantas Ninja🥷

Experience:
✔️ Software & apps smooth je 💯 genuine Apple🍎
✔️ Data transfer no prob
✔️ Overall puas hati‼️

Salute to TMM👍🏻 — servis tiptop, memang recommended untuk sesiapa yg nak preorder❤️","Rated 5.0 out of 5,",Review submitted a week ago
"Das Design hat mich von Anfang an sehr beeindruckt. Finde es rundum gelungen, liegt toll in der Hand und die Farben sind auch toll. Ich bin eher der schlichte Typ, daher Silber genommen aber das Orange ist natürlich ein absoluter Hingucker!!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"สินค้าถือว่าจัดส่งเร็วมากเลยนะ เจ้าหน้าที่หลายฝ่ายติดต่อมาเพื่อทำการจัดส่งสินค้าชิ้นนี้อย่างล้นหลาม จนเรารับสายไม่ทันตรงนี้ต้องขออภัยเจ้าหน้าที่ที่เกี่ยวข้องด้วย ￼￼

แต่สินค้าที่ได้รับ ในตัวกล้องสองเลนมีคราบอยู่ภายในเลนส์กล้องติดต่อเจ้าหน้าที่แอดมินแล้วบอกว่าให้ติดต่อที่ศูนย์บริการ Apple ￼ ได้โดยตรง ￼ แต่ต้องได้รับใบเสร็จไปยืนยันด้วย ￼ มันออกใบเสร็จช้ามากอาจจะเป็นเพราะรอบพรีออเดอร์ที่มีออเดอร์มากมาย ตรงนี้ก็เข้าใจได้

และแนะนำใส่เคสตัวนี้นะสีมิทไนท์บลูเข้ากับตัวเครื่องสี deep blue มาก","Rated 5.0 out of 5,",Review submitted a week ago
"Meine Vorbestellung bei Galaxus hat super geklappt!!! Ich habe das Telefon in den ersten Minuten des Vorverkaufs bestellt und es war bereits am 19. September um 11:30 Uhr bei mir. Ich hätte nicht mit einer so schnellen Lieferung gerechnet. Bravo Galaxus und vielen Dank für die schnelle Bearbeitung! Was die Kamera angeht, kann ich das Problem noch nicht ganz nachvollziehen, aber sie fokussiert schlecht auf Gesichter, vielleicht liegt es an den Einstellungen.","Rated 5.0 out of 5,",Review submitted a week ago
"Da ich grundsätzlich in der langsamsten Schlange bei Lidl, McDonalds oder an der Bergbahn stehe, gehe ich auch hier bei meiner Vorbestellung vom 12.9. um 14:02 Uhr für das orangene Pro Max mit 256GB davon aus, dass ihr alle euer Telefon VOR mir erhalten werdet. Ein kleiner Trost für die anderen Vorbesteller. ;-) Ich rechne mal nicht vor Dezember mit meinem Gerät. Gut tut mein 13 Pro Max noch gute Arbeit.","Rated 3.0 out of 5,",Review submitted a week ago
"Ich habe das iPhone 17 Pro Max in Blau gekauft und bin sehr zufrieden! Die Kamera macht unglaublich klare Fotos, auch bei wenig Licht. Das Display ist hell und flüssig, der Sound ist sauber. Die Leistung ist beeindruckend – alles läuft schnell und ohne Überhitzung. Das Design ist elegant, die Farbe sieht edel aus. Ich benutze es täglich für Arbeit, Fotos und Videos – einfach perfekt.","Rated 5.0 out of 5,",Review submitted 5 days ago
"Leider sind die Gerüchte bei Mediamarkt war. In der Logistik werden selektiv Geräte zurück gehalten und an Cousin, Bruder, Onkel etc zuerst verschickt, unabhängig wann oder wie früh bestellt wurde. So läuft der Mediamarkt laden leider. Dem Management ist das egal und die Mitarbeiter versorgen zunächst Ihre Freunde und Familie mit Geräten.","Rated 1.0 out of 5,",Review submitted 3 weeks ago
"Der Umstieg ist mir nicht leicht gefallen, da mein IPhone XS Max, trotz seines Alters von über 7 Jahren noch Störungsfrei läuft. Das Iphone 17 ist im Vergleich zum Oldtimer so rasend schnell,

Wow einfach. Das Designelement mit dem Ceramic Shield

Hmmmh!? Fühlt sich wie billiger Kunststoff an und sieht auch so aus. Mir gefällt es nicht wirklich. In der Hülle versteckt sieht man es

nicht.","Rated 5.0 out of 5,",Review submitted 5 days ago
"Sehr geehrte Damen und Herren, gerne würde ich eine Bewertung zu dem Telefon abgeben, jedoch ist es bislang leider noch nicht bei mir eingetroffen. Ich habe es am 12. 09. 2025 um 14:00 Uhr bestellt. Bis jetzt habe ich keinerlei Mitteilung von Ihnen erhalten, wann mein Paket voraussichtlich zugestellt wird. Mit freundlichen Grüßen","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Ich habe das iPhone 17 Pro Max in Orange gekauft und bin sehr zufrieden! Die Kamera macht unglaublich klare Fotos, auch bei wenig Licht. Das Display ist hell und flüssig, der Sound ist sauber. Die Leistung ist beeindruckend – alles läuft schnell und ohne Überhitzung. Das Design ist elegant, die Farbe sieht edel aus. Ich benutze es täglich für Arbeit, Fotos und Videos – einfach perfekt.","Rated 5.0 out of 5,",Review submitted 4 days ago
"El celular es increíble, pero el proceso de compra es para escribir un libro, hacer una película y me quedo corta. El chofer del camión repartidor se robó el celular, ahí comenzó el calvario con Falabella. No respetaron los puntos, me bloquearon mi tarjeta mientras hacía el canje. No respetaron nada, un desastre no recomiendo Falabella","Rated 1.0 out of 5,",Review submitted a week ago
"ความคุ้มค่า:สินค้าดีได้ไว กว่าวันที่แจ้ง

การประเมินเครื่องเก่า คิดไว้อยู่แล้ว ว่ายังไงก็ไม่ได้เกรดเอ ได้แค่เกรด บี ต่อให้เครื่องนางฟ้าแค่ไหนต้องเพิ่มเงิน ถ้าบอกไม่เทรินได้ไหม เจ้าหน้าที่แจ้งยกเลิกออร์เดอร์เหมือนบังคับว่าต้องขาย ถ้าแยากได้สุดท้ายจบที่ต้องเพิ่มเงิน3000 เครื่องที่ได้มาสภาพสมบูรณ์ไม่มีปัญหา ไม่มีเรืาองฝุ่น กล้องถ่ายวีดีโอไม่เอียง ปกติทุกอย่าง ร้านนี้แยะนำคนับ","Rated 5.0 out of 5,",Review submitted a week ago
"Ich bin begeistert! Die neue Farbe (orange) finde ich genial. Jetzt sieht man gleich wo es liegt. Auch in der Handtasche hört die ewige Suche auf. Die Kamera ist genial.

Die Lieferung war schnell und zuverlässig.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Excelente producto, recomendado, la pantalla tiene un brillo y una imagen muy mejorada, es más liviano que versiones anteriores, las cámaras una maravilla, producto sellado y original de fábrica.","Rated 5.0 out of 5,",Review submitted a week ago
"Είχα το 13Pro (αγορά 2021) που ήταν πολύ περισσότερο λειτουργικό! Σε αρκετές καθημερινές ενέργειες, πρέπει να κάνεις πολλά βήματα και γενικά δεν είναι εύχρηστο σε σχέση με το προηγούμενο! Μετάνιωσα για τα χρήματα που έδωσα, Πιστεύω ότι η camera δίνει περισσότερες δυνατότητες focusing και ...that's it!","Rated 4.0 out of 5,",Review submitted a week ago
"Hört mal zu. Es kann doch nicht sein, dass ihr Pfeifen das Produkt mit einem * bewertet aber sinngemäss die verzögerte Bestellung meint!!! Das hilft niemandem und verfälscht die Qualität des Produktes. Solche Rezensionen sollten gelöscht werden!
Konzentriert euch auf das Wesentliche und reklamiert beim Verkäufer und nicht in der Rezension!","Rated 5.0 out of 5,",Review submitted a week ago
"De la iPhone 15 Pro Max am trecut la 17 Pro Max și diferența este clară. Ecranul este mai luminos, camera la un alt nivel, mai ales în condiții de lumină scăzută, iar bateria ține vizibil mai mult. De asemenea, nu se încălzește ușor datorită noului sistem de răcire. În general, simt că țin în mână cel mai complet iPhone de până acum. A meritat upgrade-ul!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Das Beste ist ja die 5 Sterne Bewertung wo gesagt wird der „Abholtermin“ des Iphone 17 wurde am 19. 09. 25 „eingehalten“, obwohl das ja nicht möglich war (gab nur Versandoption). Warscheinlich geschrieben von einem internen Logistiker des Mediamarktder es tatsächlich „abgeholt“ hat im Logistikzentrum.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Das iPhone 17 Pro Max überzeugt mit riesigem, hellem 120-Hz-Display, starker Dreifachkamera und langer Akkulaufzeit, der für Spitzenleistung bei Spielen und Alltag sorgt. Sehr zu empfehlen","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Lo que puedes esperar de un iPhone: un producto de primera, materiales buenos, buenas prestaciones …

El color naranja, espectacular. Entrega en el día de salida, genial por parte de MediaMarkt","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"¿Qué decir? Un gran teléfono, con batería para todo el día y gran parte del siguiente, unas cámaras brutales y un diseño precioso. Lo aconsejo al 110%.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Mua rất nhiều lần tại cửa hàng Cellphones S 55B Trần Quang Khải Quận 1 TP HCM phải nói 1 điều từ bạn Thịnh- Ân quản lý đến nhân viên thu ngân- sale bán hàng rất chu đáo rót nước phục vu KH tư vấn chăm sóc ra về bác bảo vệ trông xe nhiệt tình- 10 điểm không có nhưng- nên đó là lý do mình luôn chọn CPS. Giá mua máy của Cellphones S năm nay luôn đúng giá dù hệ thống khác bán bia kèm lạc gây ức chế cho khách hàng-- đội giá,"Rated 5.0 out of 5,",Review submitted 4 days ago
"ความคุ้มค่า:คุ้มค่า
ประสิทธิภาพ:ยอดเยี่ยม

iPhone 17 Pro Max ที่ได้รับการออกแบบตั้งแต่ภายในจนถึงภายนอกให้เป็น iPhone รุ่นที่ทรงพลังที่สุดเท่าที่เคยสร้างมา โดยแก่นหลักของดีไซน์ใหม่นี้อยู่ที่ตัวเครื่องอะลูมิเนียมแบบชิ้นเดียวที่ขึ้นรูปด้วยความร้อน เพื่อเพิ่มความทนทาน ประสิทธิภาพ และความจุของแบตเตอรี่ให้ถึงขีดสุด","Rated 5.0 out of 5,",Review submitted a week ago
"Erittäin tyytyväinen ostokseen.
Puhelin on nopea, näyttö kirkas ja kamerat todella laadukkaat. Akunkesto on parempi kuin edellisessä mallissa. Kosminen oranssi väri näyttää luonnossa upealta ja erottuu hyvin. Kaikki toimii sujuvasti ja yhteydet ovat vakaat. Suosittelen lämpimästi!","Rated 5.0 out of 5,",Review submitted a week ago
"Ich habe am 15.09. ein iPhone 17 Pro Max bei Ihnen vorbestellt, noch vor dem offiziellen Verkaufsstart am 19.09.
Leider habe ich bisher keine weiteren Informationen zum Versand- oder Lieferdatum erhalten.

Könnten Sie mir bitte mitteilen, wann mein Gerät voraussichtlich verschickt wird und wann ich es ungefähr erhalten werde?","Rated 2.0 out of 5,",Review submitted a week ago
"ความคุ้มค่า:สินค้าไม่มีตำหนิเลย ￼
ประสิทธิภาพ:เครื่องใช้งานได้ปกติ

￼ เดี๋ยวจะไปรีวิวร้านให้ที่อื่นด้วย ￼ ได้รับสินค้าจริง ￼ ถ่ายวิดีโอไว้แต่อัปโหลดไม่ได้ ￼ ใครที่กำลังมองหา iPhone ￼ แล้วอยากผ่อนในช้อปปี้แนะนำร้านนี้เลยค่ะ ￼￼ ของแท้แน่นอนค่ะ ￼ ￼ iPhone 17 ￼สี dark blue ของจริงสวยมากนะคะ สวยกว่ารูปที่ถ่ายมาก","Rated 5.0 out of 5,",Review submitted a week ago
El producto se raya solo con llevarlo en el bolsillo.En ese sentido me a decepcionado bastante el terminal.En remitente es una bestia pero insisto por lo que cuesta apel debería revisar el teléfono y hacerlo con mejor aluminio,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Από το iPhone 15 Pro Max πέρασα στο 17 Pro Max και η διαφορά είναι ξεκάθαρη. Η οθόνη πιο φωτεινή, η κάμερα σε άλλο επίπεδο ειδικά σε χαμηλό φως και η μπαταρία κρατάει αισθητά περισσότερο. Επίσης, δεν ζεσταίνεται εύκολα χάρη στο νέο σύστημα ψύξης. Γενικά νιώθω ότι κρατάω το πιο ολοκληρωμένο iPhone μέχρι σήμερα. Άξιζε η αναβάθμιση!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Ich bin sehr entäuscht von Digitec. Ich habe das iPhone 17 Pro Max vorbestellt am 12.09 um 14.00Uhr bei Digitec. Ich bin sehr grosse Kunde von Digitec und bestelle immer alles elektronische bei Digitec aber dasmal bin ich echt entäuscht. Ich glaube werde nicht mehr bei Digitec einkaufen in Zulunft oder sicher nie wieder was vorbestellen...,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Hej.

Det är dags för en liten uppgradering. Min iPhone 14 PM batteri känns lite trött samt att flera appar inte hålls igång samtidigt.

Äntligen har Apple uppgraderat RAM till 12 GB och då kommer förmodligen allt fungera felfritt.

Nackdelen är att jag måste vänta tills oktober för att få min lur.","Rated 4.0 out of 5,",Review submitted 3 weeks ago
"Habe es am 12. 09. 2025 vorbestellt und heute bekommen. Leistung, Optik und Bedienung ist einfach Apple-typisch hervorragend. Der Preis ist halt extrem hoch!!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
La cámara ha mejorado mucho respecto al iPhone 15 pro. El botón de cámara va muy bien. En cuanto a duración de la batería también se nota la mejora. Viniendo de un iphone15 pro Max recomiendo su comprar.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Habe es am 12.09.2025 vorbestellt und heute bekommen.
Leistung,Optik und Bedienung ist einfach Apple-typisch hervorragend.
Der Preis ist halt extrem hoch!!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
ในที่สุดก็ได้มา🤣 ร้านจัดส่งไวมากๆๆๆ สั่งวันนี้ส่งถึงมือพรุ่งนี้เลย ห่อมาไม่มีบุบค่ะ ตัวเครื่องสวยมาก สีดีฟบลู เล็งตั้งแต่ออกมาวันแรก สวยที่สุดแล้ว กลมกลืนละมุนกันหมด ไม่มีตำหนิไม่มีรอยหรือฝุ่นใดๆ หลังจากใช้งานมา 5 วัน เครื่องไม่ค่อยร้อนแบบที่โฆษณาจริงๆค่ะ ระบายความร้อนได้ค่อนข้างดีเลย ไม่ร้อนจี๋แบบ 16pm ถูกจายมากๆเลยค่ะ😚🫶🏻,"Rated 5.0 out of 5,",Review submitted a week ago
"Köpte min genom annan butik men allmänt en riktigt schysst mobil som jag uppgraderade från en 13 Pro. Känns mycket snabbare, bättre kamera och 6,3"" är en helt perfekt storlek. Batteritiden är förstås brutalt mycket bättre än min gamla. Enda negativa är väl ramen runt kameran som lätt repas.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Quality:Baik
Performance:Baik

Sentiasa update dengan seller untuk tau progress bila boleh dapat. Seller respond dengan pantas. Penghantaran pon ngam2 smpai jam 11.30mlm, dah nk tedo dah… hehehe.. igat esok smpai. Kalu tak smpai malam tu takboleh tedo😅😂… thanks so much seller & delivery superb👍.","Rated 5.0 out of 5,",Review submitted a week ago
"Ich habe jetzt das 5. Jahr in Folge bei MediaMarkt das neue iPhone punktgenau zum Liefertermin bestellt. NIE kam das iPhone pünktlich.
Das ist ein absolutes Armutszeugnis und sollte absolut nicht weiter so gehandhabt werden.
Wird ab sofort nur noch Apple selbst.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Προερχόμενος από 16 Pro Max και οι διαφορές είναι ΤΕΡΑΣΤΙΕΣ κατά την χρήση…. Απ το 1 λεπτό χρήσης είδα τις διαφορές…. Αξίζει η αγορά του , σίγουρα…. να συμπληρώσω ότι αλλάζω συχνά τα τηλέφωνα οπότε έχω μέτρο σύγκρισης… Τα υπόλοιπα περί τσιμπημένης τιμής τα ακούω βερεσέ","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ประสิทธิภาพ:ดีมาก
ความคุ้มค่า:ดีมาก

จัดส่งไวมาก พี่ขนส่งโทรมาแจ้งตั้งแต่เช้าเลยค่ะ จัดส่งถึงมือผู้รับเลย ขนาดบอกว่าให้วางที่บ้านให้ก่อน เขาก็รอที่จะส่งให้ถึงมือเองเลยดีมากถือว่าเซฟของแบบมากๆเลยค่ะ แพ็กกันกระแทกมาอย่างหนาแน่นดี กล่องก็มาในสภาพนางฟ้ามาก จริงๆกดไม่ทันสีเงิน แต่พอเจอเครื่องสีดีฟบลูคือสวยมากๆ","Rated 5.0 out of 5,",Review submitted 3 weeks ago
Précommande faite le 12 septembre pour avoir l’iphone le 19 septembre — jour de la sortie officielle. On est le 26 septembre et aucune nouvelle de mon iphone et l’équipe n’est pas capable de me donner un délai de livraison.,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
ใช้มาหลายวันแล้ว ไม่เจอปัญหาใดๆ ใส่เคสแล้วสวยมาก กล้องชัดสุดๆ ถ่ายวิดีโอกลางแดดเครื่องร้อนน้อยมาก ไม่ได้ติดฟิล์มฐานกล้องแต่พาน้องไปทะเล วางบนเรือคายัค โดนทราย ไม่เป็นรอยใดๆ ไม่ได้เป็นรอยง่ายขนาดนั้นค่ะ ใช้งานทั่วไปไม่ได้ถนอม ใส่ในกระเป๋ารวมกับของอื่นๆ ก็ยังไม่มีรอยนะคะ,"Rated 5.0 out of 5,",Review submitted a week ago
"El iPhone 17 Pro Max me ha sorprendido: rápido, con una cámara increíble y batería que dura todo el día. Es caro, pero vale cada euro.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"iPhone 17 Pro Max 2 TB у кольорі Deep Blue виглядає космічно. Максимальний обсяг пам’яті й нові функції з презентації – це справжній флагман. Так, ціна 118 999 ₴ висока, але для тих, хто хоче топ – це найкращий вибір для передзамовлення.","Rated 5.0 out of 5,",Review submitted 4 weeks ago
Batteriet kunne holde lengre iom at telefonen er helt ny. Ellers en strålende telefon som svarer til forventningene. At den veier mindre enn min forrige iPhone er en stor pluss.,"Rated 5.0 out of 5,",Review submitted 6 days ago
"Overall seller 10/10. Mula2 agak risau takut fon sampai lewat drpd tarikh yang ditulis (ETA 26 Sept). Alhamdulillah sampai 25/9. Pembungkusan yang tebal, boleh tengok dlm video. To seller, semua berfungsi. Kalo ada apa2 kerosakan akan dibagitahu😉.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"das iPhone 17 Pro Max ist ein sehr schönes iPhone. Die Farbe ist der Hammer.

Dazu muss ich noch Media Markt loben das ich es tatsächlich zu Release bekommen habe.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
... und segle weiter über den See aus Tränen von unbefriedigten Vorbestellern und Android Usern. Ich bin ein Fanboy und werde immer einer sein. Ein Fanboy mit einem beinahe orangen iPhone.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"El móvil funciona perfecto, lo esperado para el nuevo iPhone. La batería le dura mucho y las fotos son espectaculares.","Rated 5.0 out of 5,",Review submitted a week ago
Realmente mejoró mucho el aspecto del calentamiento. También dura mucho más la batería. La cámara es mucho mejor a versiones anteriores.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
ส่งพัสดุมาถึงอย่างปลอดภัยไม่มีปัญหาอะไร พัสดุหนาแน่น กันกระแทกเพียงพอตาอพื้นที่ในกล่อง สินค้าไม่มีอะไรเสียหายจากสภาพที่ควรจะเป็น การให้บริการจากลอจอสติกมีความเป็นมืออาชีพและเฝ้าระวังเรื่องโควิดเป็นอย่างดีคับ,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
"He comprado el iPhone 17 Pro Max,en Mediamarket.Hice la Reserva.Y el dia19 a las 09,00am recibi un aviso que podia ir a recogerlo.
El terminal, es increible.Estoy muy contento.Lo recomindo.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
กดยากมากก มั่นใจของเเท้ 100% กดยากสุดๆบังเอิญวันนั้นจังหวพดีเลยกดได้ สั่งปุ้บขค้นพรีออเดอร์เเต่ส่งปั้บเลยอ่า ไวสุดๆได้เครื่องก่อนคนจองอีกเป็นสีหายากมากๆ silver ฮือๆดีใจอะพรีเมี่ยมได้ใช้ก่อนใครเลยย ชอบมากกก จะมาอุดหนุนอีกค่าาา ตัดspaylater ได้ด้วยเริ่ดๆๆๆ💖🥰🦋🙏🏻💄👀🏸🎁🎀🙇🏻‍♀️🍎,"Rated 5.0 out of 5,",Review submitted a week ago
"สวยจริงจัง !!!
ตอนซื้อ สินค้าระบุว่า พรีออเดอร์ แต่ไม่ใข่ยังงั้น พร้อมส่งในวันถัดไปเลยยย สินค้าดี มีคุณภาพ จองแท้แน่นอน การจีดส่ง การแพ็ค รวดเร็วทันใจ สีเครื่องจริงสวยมากกกก
Spay ผ่อนยาวๆ ไป 12 เดือน

ใครสนใจอยู่ อย่าได้ลังเล","Rated 5.0 out of 5,",Review submitted a week ago
"Liegt angenehm in der Hand. Tolle Kamera, schickes neues Design. Wird nicht sehr warm","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Déçu de cette nouvelles gamme, son de mauvaise qualité, beaucoup moins fort que l’iPhone 15 pro max, couleur ne tien pas, pour le prix on aurait pu espérer un iPhone plus qualitatif, je regrette mon iPhone 15 pro max","Rated 5.0 out of 5,",Review submitted a week ago
"La verdad he buscado mucho para comprar el iphone 17 pro max, ha sido muy difícil para encontrarlo, he dicho a ver si lo encuentro en mediamarket, lo encontré uuaaah cuando lo veía que era disponible, lo reservé en seguida😅 gracias mediamarket","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ประสิทธิภาพ:ดี
ความคุ้มค่า:แพง

สั่งมาให้ลูกสาวใช้ลูกสาวใช้ไอโฟน15โปรเลยจะเปลี่ยนมาเป็น17โปรแมคลูกสาวตื่นเต้นมากกับการได้สินค้าส่งถึงไวกว่ากำหนดรอบจองเมื่อวันที่19คิดว่าจะได้ต้นเดือนตุลาคมแต่กลับได้24กันยาคือดีมากลูกสาวนับรอวันเลยคะ👍","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Đã 8 năm nay- chỉ duy nhất lựa chọn mua máy tại Cellphones S và đặc biệt dù xa hay gần chỉ mua tại shop CPS 55B Trần Quang Khải- 2 em Tuyết Anh và Tiến bán thu tiền cho anh gửi lời cám ơn nhé vì đã hỗ trợ và luôn dành sự tử tế nhất cho khách hàng- quản lý shop 55B cũng như bác trông xe nhiệt tình hỗ trợ từ A đến Á,"Rated 5.0 out of 5,",Review submitted 4 days ago
"ประสิทธิภาพ:ดี
ความคุ้มค่า:ดี

ตัวเครื่องจริงสีสวยกว่าที่เห็นในคลิปรีวิวหลายๆสำนักนิดหน่อย

ประสิทธิภาพใช้งานระบบอื่นๆ ลื่นไหลปกติตามสไตล์แอปเปิ้ล

จัดส่งได้รวดเร็วกว่ากำหนดตั้งสัปดาห์เลย👍","Rated 5.0 out of 5,",Review submitted a week ago
"Genau der richte Nachfolger von meinem Iphone 12 pro max,

liegt gut in der Hand, sehr schnell und akku hält länger, super","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Super Handy. Perfekte Kamera, mehr Akku, wirklich schöne Farbe (habe Blau) und allgemein preiswert. Fühlt sich sehr hochwertig an.","Rated 5.0 out of 5,",Review submitted a week ago
"Silver у iPhone 17 Pro Max виглядає дуже преміально. 2 ТБ пам’яті – це просто космос, можна знімати відео у ProRes без жодних обмежень. Купити iPhone 17 Pro Max у сріблі точно варто тим, хто працює з контентом.","Rated 5.0 out of 5,",Review submitted 4 weeks ago
"Me gusta , pero no me justifica haberlo cambiado por mi iPhone 15 pro Max !!! El iPhone 17 pro Max es muy delicado y con facilidad se raya …","Rated 4.0 out of 5,",Review submitted 2 weeks ago
"ควรปรับปรุงขนส่งหน่อยนะคะ เอาของวางไว้หน้าบ้านนอกรั้วถ้าหายขึ้นมาทำยังไง แล้วไม่มีการโทรบอกหรือโทรแจ้งเลยด้วยซ้ำว่าของมาส่งแล้ววางไว้หน้าบ้านถ้าไม่ลงไปดูจะเห็นไหมว่ามีของมาส่ง

ส่วนอย่างอื่นดีหมดทุกอย่างเครื่องดีโอเคหมด","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Venind de la 16 Pro Max, diferențele sunt URIAȘE în utilizare... Din primul minut de folosire am observat diferențele... Merită achiziția, cu siguranță... să adaug că schimb des telefoanele, deci am termen de comparație... Restul despre prețul piperat nu mă interesează","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Obwohl mir das Gerät in erster Instanz auf Freitag den 19. 9. , in zweiter Instanz anfangs kommender Woche bestätigt wurde wurde ich dann auf unbestimmter Anlieferung informiert.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Hasta el momento a cumplido con todas mis expectativas, excelente rendimiento y muy rápido para distintas opciones de uso , en cantado con esta compra.","Rated 5.0 out of 5,",Review submitted a week ago
"Hele goeie telefoon, batterij werkt uitstekend hele dag weg en altijd nog 20% over aan het eind van de dag. Camera is heel mooi krijgt wel redelijk snel krasjes dus moet een hoesje bij.","Rated 5.0 out of 5,",Review submitted a week ago
"ประสิทธิภาพ:ดีมาก
ความคุ้มค่า:คุ้มค่า คุ้มราคามาก

สินค้าจัดส่งไวมากสั่งเมื่อวานวันนี้ได้รับสินค้าแล้วแพ็คมาอย่างดีแน่นหนากันกระแทกหนามากเครื่องสวยไม่มีรอยแม้สักนิดเดียวใช้งานได้ดีลองเปิดใช้แล้ว","Rated 5.0 out of 5,",Review submitted a week ago
Je trouve ça malheureux d’avoir précommander super tot chez galaxus mais au final ne toujours pas savoir quand je vais recevoir mon Iphone parce que galaxus ne la pas commandé chez apple en avance,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
Ich werde nach Erhalt des Geräts gerne eine richtige Bewertung abgeben. Diese 1-Stern-Bewertung ist nur als Info für den Produktmanager bei Galaxus gedacht,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Super Handy, dezente Verbesserungen, aber das Rad wurde natürlich nicht neu erfunden. Dieses Jahr hätte ich sogar ein Iphone 17 Plus gekauft, aber das gibt es ja leider nicht mehr.","Rated 5.0 out of 5,",Review submitted a week ago
รวดเร็วทันใจ กดสั่งซื้อวันที่ 4 ได้ของวันที่ 7 ว้าวมากๆเลยค่ะ เราสั่งซื้อเเบบเทรดอิน จาก IPhone 13ProMax คนตรวจสอบละเอียดมากๆ แต่เราใช้ดูแลอย่างดี ฉนั้นไม่มีจ่ายเพิ่ม love สุดๆ อีก4-5ปีเจอกันใหม่ 😘🥰❤️📱🙏🏻🎉😜🤡😁,"Rated 5.0 out of 5,",Review submitted 4 days ago
