review_text,stars,date
"Perfect gift for Christmas at a great price, husbands broke after 6 years he’s ready for new ones 👌",Rated 5.0 out of 5,10 months ago
But the quality of the material is not. A year later they started peeling/fraying and now they look absolutely horrible. For the price they should have done better,Rated 3.0 out of 5,2 years ago
"I bought them but when I received, I read the box and notice doesn’t have the noise cancelation feature. 👎🏻that’s the main reason I returned them.",Rated 1.0 out of 5,a year ago
I wanted beats so bad because of the look. It’s a good product but definitely not made for the gym. It’s not loud enough and gym people know how loud it gets in the gym so I would recommend for everyday use but definitely not for the gym.,Rated 3.0 out of 5,2 years ago
"Sound is amazing, can listem to the laud music at any time inlude miiddle of the night!!!",Rated 5.0 out of 5,a year ago
Best purchase this year (so far). I have been wanting these for a very long time and Im so glad I happened to just be looking through catch and saw these were on sale! Have heard nothing but good reviews on these!!,Rated 5.0 out of 5,2 years ago
The headphones 🎧 are Great 😊.No problem and working loud %26clear.Do recommend ordering from this website.,Rated 5.0 out of 5,a year ago
I Like the light weight of the headphones on my head. The sound is crystal clear. Very kool!!!!,Rated 5.0 out of 5,a year ago
The sound is so nice and it cancels a lot of outside noise. The battery also lasts forever and charges really fast which is great,Rated 5.0 out of 5,3 years ago
"The headphones were in fine working order, but absolutely stank and the ear pads were filthy. I needed to replace the pads myself and thoroughly clean the headphones for a few days to get rid of the terrible smell.",Rated 1.0 out of 5,3 years ago
"The sound for these headphones are great, they’re noise cancelling and great for working out. They don’t fall out of your ears like in ear headphones. All in all great",Rated 5.0 out of 5,2 years ago
I’ve received these as a gift when they first came out and I was the happiest person alive. They are super comfortable and incredible sound!!,Rated 5.0 out of 5,4 years ago
Just stopped connecting to Bluetooth. Tried everything and it just won't connect aftef about 4 months with lite use.,Rated 1.0 out of 5,a year ago
"Got these as a gift for my birthday, use them when I workout and they are pretty good. They slip off when I sweat sometimes but still good",Rated 5.0 out of 5,2 years ago
"The sound and bass are not the best for the price; but the thing that bothers me is that the audio is very audible from a distance, even when you're wearing them. Which can be embarrassing when I'm out with them on.",Rated 2.0 out of 5,3 years ago
"They are very comfortable, i definitely recommend on getting them while their on sale!!",Rated 5.0 out of 5,10 months ago
It was a gift for my girlfriend. She is real pleased. I just wished I would have purchased a pair for myself.,Rated 5.0 out of 5,8 months ago
this is a great investment if you are active in working out or traveling. It is noise cancelling and fits well on ears also the charge on the headphones last forever,Rated 5.0 out of 5,4 years ago
"One side stopped working after only 4 months... top Christmas present that turned out to be for my daughter then.

And what is this bit about 'are you an expect' in the review area hahah",Rated 1.0 out of 5,2 years ago
I found that The sound quality is really good and better than the average level of some well known headphones. People around you don’t hear to what you listening to.,Rated 5.0 out of 5,2 years ago
Great headphones. Long battery life. Incredible sound.,Rated 5.0 out of 5,10 months ago
"love these headphones soooo much for the gym, they don’t slip or slide off at all and they’re so comfortable plus the music quality is great",Rated 5.0 out of 5,2 years ago
"Sound was good , just didn't like how tight it felt on my head , felt like it was squishing my head so I returned it",Rated 3.0 out of 5,a year ago
Good Points: Battery life is amazing! I have charged them once since getting them 1 month ago,Rated 5.0 out of 5,4 years ago
Amazing quality got it in a day. Connects quickly .long battery life.,Rated 5.0 out of 5,9 months ago
These headphones have great sound quality and are so comfortable. They are pricey but worth the cost to me. Easy to use.,Rated 5.0 out of 5,3 years ago
"Good buy, I would purchase this again. These were just what I needed, the sound is exceptional.",Rated 5.0 out of 5,a year ago
"I bought these for my son for his birthday, He loves them. Very loud Beats. Just what we ordered.",Rated 5.0 out of 5,7 months ago
Great sound and perfect fit. This is the second pair I own and I love them both especially this recent one cause I love the color!,Rated 5.0 out of 5,4 years ago
I absolutely love these headphones they are amazing but they need to make them a strong waterproof because every single pair I have owned has fell in some kind of water of some sort and each time it broke my heart to the point now I have downgraded my headset,Rated 3.0 out of 5,2 years ago
Good Points: I can receive phone calls and the quality of the sound is brilliant.,Rated 5.0 out of 5,4 years ago
"not loud enough, and it's hard for people to hear me on a call",Rated 2.0 out of 5,8 months ago
"I do prefer ear buds recently, but the quality of these does not go unnoticed. You feel like you’re in your own world when you have these on. I don’t hear anything else besides my musics when I am wearing these.",Rated 5.0 out of 5,4 years ago
"My daughter got to add this addition to her Airpods, so now on Away games she can jam with some of the best headphones! Great price!",Rated 5.0 out of 5,a year ago
"Product came for free when I purchased my Macbook. Great headphones, definitely cancels out background noise and the music or whatever you’re playing sounds so good",Rated 5.0 out of 5,4 years ago
Very nice great sound looks great worth the bunn very nice great sound looks great worth the money.,Rated 5.0 out of 5,11 months ago
Very good sound quality. Need to be better for comfort. Must work on comfort. After few hour of use my ear getting panic.,Rated 4.0 out of 5,4 years ago
Sound is Amazing!!!! These are my 2nd set of beats products and I love them both!,Rated 5.0 out of 5,9 months ago
She got these for Christmas didn’t expect them to be beats nice price and no complaints my child likes over the head headphones and she’s 8,Rated 5.0 out of 5,a year ago
good packaging but the first time I got it target didn't brother to replace the item but they refunded me and the second onw I got came so still good quality.,Rated 5.0 out of 5,a year ago
I purchased the headphones for my son for Christmas. By March they stopped working completely. A total waste of money!,Rated 1.0 out of 5,a year ago
"Headphones are comfy and great for loud areas, blocks everything right out.",Rated 5.0 out of 5,9 months ago
Good Points: Great sound good battery life and really handy app synchronization,Rated 5.0 out of 5,4 years ago
"Very good headphones, comfortable, with good clear sound and strong bass. Good quality.",Rated 5.0 out of 5,4 years ago
loudness is amazing everything was brand new even the head phones 10/10!!!!!!!!,Rated 5.0 out of 5,a year ago
"I know the new trend is to walk around with headphones that nobody can tell you’re wearing, however, I’ll always lean toward my beats when I’m in the gym or actually want to drown out sound. They just do the job better",Rated 5.0 out of 5,2 years ago
The price was great! I saved almost $**** with everything I bought! Now my family will have a nice Christmas!!,Rated 5.0 out of 5,10 months ago
These bests sounded great for the time they lasted. I think the manufacturing of the actual product could improve because mines began to fall apart after a few months .,Rated 3.0 out of 5,4 years ago
"Good Points: Sound quality, style and colour.

Improvement Points: None",Rated 5.0 out of 5,3 years ago
"Great product
My partner and I use these daily",Rated 5.0 out of 5,4 months ago
U have these in black and as college student that really helps me concentrate on my assignments and evendough it’s not noice cancelation it feels very good the sound quality is amazing,Rated 5.0 out of 5,2 years ago
"Good Points: Comfortable and easily adaptable. My daughter loves it

Improvement Points: None",Rated 5.0 out of 5,4 years ago
These are so good! I loved to use them while I travel or for long car rides. I never felt like they were to tight or hurting my ears. Recommend to anyone.,Rated 5.0 out of 5,2 years ago
Only one earphone works after 60 days! Target will not exchange them. Stuck with expensive earphones that half work!!!,Rated 1.0 out of 5,a year ago
Use these in the gym and absolutely love them. My ears are small for the ones that wrap around the ear. These are great and stay and feel stable during workouts.,Rated 5.0 out of 5,4 years ago
"Good Points: Great Quality
Great Sound

Improvement Points: Maybe not so tight on the head",Rated 5.0 out of 5,4 years ago
These were a great buy for my daughter. Noise canceling blocks out all outside noise. Came just as described.,Rated 5.0 out of 5,9 months ago
bought this for my wife mainly because I read connectivity for her would be easy and automatic every time she tried it. So far it is and she loves it!!!!! thank God now I get peace and quiet 😄,Rated 5.0 out of 5,2 years ago
Dont listen to negative reviews in here. these headphones kick. Noise cancelling is great. It feels like nothing else exists except for whatever your listening to. Great to help concentrate for ADHD people.,Rated 5.0 out of 5,2 years ago
"This thing is constantly ripping my hair out, with what I paid for it, it should not be this uncomfortable.",Rated 1.0 out of 5,a year ago
I got a pair of these for free when I bought my MacBook. They work great and keep a charge for a long time. My dad borrowed them one time and he loved them so much he took them from me,Rated 5.0 out of 5,3 years ago
These are very good headphones and they are really comfortable. I recommend them.,Rated 5.0 out of 5,8 months ago
"I love using these headphones when I’m at the gym or on a run! They’re also awesome for travel, and are super comfortable to wear for long periods of time.",Rated 5.0 out of 5,2 years ago
"They dont come with a charger and theyre so tight on my ears, idk if it’s because i have a big head but i cant even wear my glasses while wearing them",Rated 3.0 out of 5,3 years ago
I bought this Aboit a month ago and they’re amazing. Great sound quality and only tiniest scratch on the top part! I would buy again !,Rated 5.0 out of 5,2 years ago
Recently went on holiday and they we’re a godsend both for the flight and for chilling whilst away,Rated 5.0 out of 5,a year ago
I bought these as a gift so cannot comment on performance but the recipient was pleased to receive them and I have had no negative feedback.,Rated 4.0 out of 5,a year ago
"Got these for my son and he loves them! Packaging was a little weird, as there was no Packaging, just shipped with a label in the box. But everything is fine. They work great! Very happy!!",Rated 5.0 out of 5,3 years ago
I bought these a few weeks ago. Really easy and quick delivery and the product is exactly as describes with a few marks but I did expect that. Definitely recommend and worthwhile.,Rated 5.0 out of 5,2 years ago
"these were great for the gym , til i lost them :( i was a little skeptical about buying these at first cause i thought they would be falling off , but i was wrong . They worked well . I would definitely purchase another one",Rated 5.0 out of 5,4 years ago
My son has a pair of these. They work great. Very comfortable and the noise canceling is a plus. They also fold up for easy on the go headphones.,Rated 5.0 out of 5,3 years ago
"We purchased these for my daughter for using with her iPad. It has really clear and clean sound, as well as they are very lightweight and adjustable for adults to kids.",Rated 5.0 out of 5,3 years ago
I got a pair of these headphones way back and for years it still works. One of the best headphones I have had because they can be connected by cord or Bluetooth. Not only that it block noise. 10/10,Rated 5.0 out of 5,2 years ago
Love these head phones. Great when working out or yard work. I enjoy them more than any other brand because they cancel out noise and easy to use,Rated 5.0 out of 5,4 years ago
"It is a clearly small serum vitamin c product, which in 10 days promises to have a change, I go on my day 3 and my skin feels with a different change, not very big but little by little I hope it serves, it has a good smell, it is not so sticky , is more liquid",Rated 5.0 out of 5,4 years ago
"It charges super fast, it’s not as loud as I want but it’s good quality",Rated 5.0 out of 5,11 months ago
i love them even but what i disliked about tuem was when i got the the person just droped the off and they wernt in a bag good thing im off for the next 3 days or someone would have stolen them so if your gonna buy these just make sure your home to recieve them bec they mignt not pit them in a bag,Rated 4.0 out of 5,2 years ago
I like my beats headphones. They’re great. They are comfortable and the sound quality is great. I would recommend them for sure.,Rated 5.0 out of 5,2 years ago
"Folding with case great price great sound, charges fast comfortable great value..",Rated 5.0 out of 5,a year ago
I love my solo3. I wear them at the gym.there comfortable. I have the rose gold ones. The sound is perfect and there sound canceling.,Rated 5.0 out of 5,3 years ago
The best beats I’ve used. They are loud and great to use when wanting to use at school or while doing homework. They have been great so far and are Bluetooth friendly. The best that I have used. I would recommend it.,Rated 5.0 out of 5,3 years ago
"The price alone says it all, great discount that can't be found anywhere else and the quality wow they are the best Thanks Walmart",Rated 5.0 out of 5,10 months ago
For kids or people with small heads I believe my others alll of it is bigger the band around the head and all,Rated 2.0 out of 5,a year ago
"Good Points: Really love these headphones, very comfortable and good sound quality",Rated 5.0 out of 5,3 years ago
Love love love!!!!!!!! I am a huge music lover and these are by far my favourite headphones Iâ€™ve owned the noise cancelling is amazing! This is my second pair of beats Iâ€™ve owned I 100% recommend getting beats headphones!,Rated 5.0 out of 5,3 years ago
"Gift for my daughter, she loves them. They sound great. Easy to work for her",Rated 5.0 out of 5,9 months ago
"Great inexpensive wireless headphones with great sound quality, great battery life and perfect for at home and at the gym. Light weight and awesome battery life",Rated 5.0 out of 5,3 years ago
wanted these for sooo long and there pinkkkkk 10/10 buy. they charge fast asf and the battery lasts allll day and i use them for like 8-10 hours straight!! must get good base and quality!,Rated 5.0 out of 5,2 years ago
Beats are the best gray phones in the world. They are loud and fashionable . The quality is amazing. I recommend everyone. Go buy them like now lol beats,Rated 5.0 out of 5,2 years ago
"Absolutely love these! Got my two boys each a set for Christmas. And thought what the heck, I’ll get some too, I love them!",Rated 5.0 out of 5,a year ago
I love them the sound quality is amazing this totally compares with the pricey brands the only thing I would change is the size but everything else is great completely affordable I would definitely buy again,Rated 5.0 out of 5,4 years ago
So nice to have my music in my ear again. Headphones fit very snug.,Rated 5.0 out of 5,11 months ago
I love these head phones they are so stylish!!! And the sound quality is really good! The charge lasts really long!!!!!!!,Rated 5.0 out of 5,3 years ago
I kind of regret getting these for the price they really aren’t anything special plus the rose gold come with white material over your ears and that doesn’t go well with gym sweat.,Rated 3.0 out of 5,4 years ago
too small hurt my head,Rated 3.0 out of 5,8 months ago
"the headphones are too tight, they hurt my ears. Plus they are too small, part of my ears stick out.",Rated 3.0 out of 5,a year ago
"Bring it on the go! It can fold down and fit into it’s on the go pouch that comes with a clip to attach to bags. Good noise cancellation and includes buttons on each ear for volume control, pause, play and skips.",Rated 5.0 out of 5,4 years ago
These headphones were replacements for my old ones (which I paid a LOT higher price on!!) - so this was so good to get new ones.,Rated 5.0 out of 5,10 months ago
"When you turn it up half way volume, it has really good noise cancellation and the sound is great.",Rated 5.0 out of 5,a year ago
"I am very happy with these headphones, the sound quality is fantastic and for the price these are amazing",Rated 5.0 out of 5,a year ago
Bought it on Oct last year but just opened it today. It won't work with iPad 9th! And I can't pair it with my iphone13 either. The worst thing is I can't return it. Useless!,Rated 1.0 out of 5,3 years ago
"My wiife loves them, especially the color.. she hasnt complained yet, which is always good news.",Rated 5.0 out of 5,7 months ago
Clamp is way too tight. Was hoping they would stretch out with a few weeks of wear but still too uncomfortable and almost painful on ears.,Rated 2.0 out of 5,4 years ago
"Christmas present for my granddaughter, a freshman in HS. She was over the moon- a perfect 10 scored on that one!",Rated 5.0 out of 5,9 months ago
Comes with everything you need..very loud and soft cushion long lasting battery,Rated 5.0 out of 5,10 months ago
"I like the color, they are so comfortable, but I wish it have more volume",Rated 5.0 out of 5,a year ago
"only had these for 5 months and the wiring in the right speaker let go only works when it wants to. i use them for my pc so they never leave the house
spend that kind of money for for it to break that soon",Rated 1.0 out of 5,4 years ago
Great price on the Beats Solo. Have been wanting one forever but did not want to pay the price,Rated 5.0 out of 5,10 months ago
This is such a good product and d defines recommend you to try it out. They have grate quality and other people can’t hear what you’re listening to wich is grate,Rated 5.0 out of 5,3 years ago
"Love these, have great sound super comfy, don’t use as much as my AirPods for the sole reason that earbuds are more convenient. That is really just a preference though and if you like headphones these would be perfect",Rated 4.0 out of 5,2 years ago
Horrible ! cheaply made and you can’t plug the cord to charge headphones easily. Connection is very tight and doesn’t go in all the way,Rated 1.0 out of 5,4 years ago
"Those are my favorite to watch movies and editing videos, battery last long, also I use sometimes the cords. Quality sound is great.",Rated 5.0 out of 5,4 years ago
This beat electronics solo3 wireless headphones are very good my kids use it for walka on the park and on the beach vwry good aound quality. Battery is great.,Rated 5.0 out of 5,a year ago
Bought these Beats headphones for my son’s birthday and he loves them. They cancel out all surrounding noise and stay put during exercise.,Rated 5.0 out of 5,4 years ago
I love these headphones. They cancel all of the noise around me and they are very comfortable. I was skeptical when I bought them but I fell in love with them,Rated 5.0 out of 5,4 years ago
"I love the product but the earpad will come off and you will need to replace it. I tried doing it by Apple or beats company to change, but they charge you a lot for it. But Amazon sells for you cheap and is excellent.",Rated 4.0 out of 5,4 years ago
Excellent sound quality. Love the noise canceling feature. would highly recommend,Rated 5.0 out of 5,10 months ago
"I bought these headphones thinking they were new.. I got them on time, but to my disappointment when I opened the box. The headphones were used and might I add, Dirty and disgusting... very unsanitary!",Rated 1.0 out of 5,4 years ago
I have eight grandchildren and two of them wanted this style so I bought a pink one for my granddaughter and a black one for my grandson.,Rated 5.0 out of 5,10 months ago
Great sound for the price but they hurt my ears after wearing them for a little while and I have small ears. I just wish they were a tad bigger.,Rated 3.0 out of 5,2 years ago
I love hothead. They’re super comfortable and hold a really great charge. They are perfect for running around or working out!,Rated 5.0 out of 5,4 years ago
"It looks much more better than the picture, it looks like new I really like",Rated 5.0 out of 5,a year ago
Music is very loud which is great these head are great on calls as well works well with any phone easy to work with if you have a hard time hearing 🤍🤍,Rated 5.0 out of 5,2 years ago
"I liked these headphones, and found that they had a good sound. The only downside is that they do hurt your ears after prolonged wear.",Rated 4.0 out of 5,4 years ago
"Really like these, the colors are really nice and they fit snug - after a few months connecting with Bluetooth does start to glitch and the sound leaks a bit",Rated 2.0 out of 5,4 years ago
"I bought this for my son about a month ago now. It arrived promptly, all in the correct packaging and in excellent condition. Have never used this site before but would us it again.",Rated 5.0 out of 5,3 years ago
"love these !!! the sound is great !! charge last a long time.
only wish I had ordered sooner. Awesome",Rated 5.0 out of 5,a year ago
Got for my daughter as a gift. She loves them. Great sound and bass.,Rated 5.0 out of 5,a year ago
"I love that I can use them at the gym and in the shop while doing hair, the battery life is great and they connect with my phone easily!",Rated 5.0 out of 5,a year ago
"its beautiful, sound quality,battery life is outstanding, only downfall is it starts to hurt your ears after an hour of constantly listening.",Rated 4.0 out of 5,2 years ago
After 20 minutes my ears starts to hurt. sound is not too bad.,Rated 1.0 out of 5,9 months ago
Great quality for an amazing Black Friday price. Clear sound like no other brand!!!,Rated 5.0 out of 5,11 months ago
Giving for Christmas presents and can’t rate quality. What are your return policies on returns during Christmas season?,Rated 1.0 out of 5,11 months ago
"This was a birthday gift for
My daughter she loved the comfort and sound",Rated 5.0 out of 5,a year ago
Did not like the Beats Solo 3 at all would not recommend got these and sold them instantly poor sound quality the build is good though just not loud at all,Rated 2.0 out of 5,2 years ago
"These are my go to headphones! I use them daily for school, chores around the house, tune out the kiddos and watch some mom tv, and just to listen to music!",Rated 5.0 out of 5,a year ago
I’m a big fan of over the ears headphones. This is a classic pair. Sound quality is on point and truly remains one of the best pair of headphones out there,Rated 4.0 out of 5,2 years ago
"Good Points: Great sound

Improvement Points: Charging point isn't the easiest to connect too.",Rated 5.0 out of 5,4 years ago
"Got them on sale and they’re the best $130 i’ve ever spent - comfortable, GREAT sound quality, cute - can’t ask for more",Rated 5.0 out of 5,2 years ago
"I had these beats for longer than 3 years there still in amazing shape, they still have astonishingly good audio and look great.",Rated 5.0 out of 5,4 years ago
I love how comfortable and stylish this headset is. Music quality is really good and I especially like the noise cancellation feature.,Rated 5.0 out of 5,3 years ago
Did not work. Purchased as a Black Friday special for a child’s Christmas gift and Walmart refused to replace item.,Rated 1.0 out of 5,9 months ago
"i loved the color, but they weren't very comfortable and not noise canceling",Rated 2.0 out of 5,9 months ago
Worked great for a month. Sounded Awesome!! Then they wouldn't charge or turn on. Sent in for warranty repair. Quickly got a replacement pair sent to me! Awesome!! But those died a month later.,Rated 2.0 out of 5,2 years ago
I put this item in my cart. The next day I received an e-mail that the price dropped. I am supposed to receive it today.,Rated 5.0 out of 5,11 months ago
I love my beat headphone and the battery stay longer than expected,Rated 5.0 out of 5,9 months ago
"These are a 10/10, can’t go wrong with them. Noise cancellation as well. It’s definitely worth it you guys I promise you won’t be disappointed.",Rated 5.0 out of 5,a year ago
ALL beats headphones and ear buds are crap !!! My $6 Woolworths ear buds are Louder and bassier than any of my beats and I have headphones and earbuds I wish I never wasted my money on !! Biggest disappointment of any tech item ever !!!,Rated 1.0 out of 5,3 years ago
I love the noice cancellation on the beats. You can wear them around your neck and still hear them therefore noice wise they are very loud. I use it to workout and I absolutely love them.,Rated 5.0 out of 5,2 years ago
"Bought them for my 17yr old and she loves them. The sound and quality of the product is top tier. Also, the price wasn't to be bad either.",Rated 5.0 out of 5,2 years ago
"Brought this about a month ago, still work very well, even though the beats were grade c without a box they packaged it up very well with care which is much appreciated, work as if they are brand new.!",Rated 5.0 out of 5,4 years ago
"Liked the ease of them, they don’t have as much bass as I’d like for a gym workout but still awesome and hands free. Amazing during a run on the treadmill",Rated 4.0 out of 5,4 years ago
teenager loves them. he can't hear me screaming at him so nose cancellation works well,Rated 5.0 out of 5,7 months ago
"This is good for any music or game on, noise canceling work great and you dont have to worry much about connections and wires since its wireless and easy to instal with every device",Rated 3.0 out of 5,2 years ago
Doesn’t hold charge good. Volume low even when turned to the max,Rated 1.0 out of 5,8 months ago
Looks brand new and the sound quality is everything,Rated 5.0 out of 5,11 months ago
My daughter wanted these for Christmas and she absolutely loves them. Her favorite gift under the tree this year!,Rated 5.0 out of 5,9 months ago
We love the ones we got but they cancel the other ones because of delay . That wasn’t good for my Christmas gifts,Rated 3.0 out of 5,10 months ago
These headphones have the best quality and the sound and bass is amazing,Rated 5.0 out of 5,a year ago
But this is a gift for my daughter she absolutely loves them high quality excellent choice highly recommend,Rated 5.0 out of 5,9 months ago
"You'll have to replace the ear pads if you work out and sweat in these or wear them often, but for a bluetooth pair of headphones with a built in microphone for audio phone calls, these are a great pair that you can toss in the zip up and case take with you.",Rated 4.0 out of 5,3 years ago
"I loved these headphones for the first year. After 1 year and 2 months, the right ear stopped working. At this price, I expected the headphones to work for at least several years. Do not buy",Rated 1.0 out of 5,4 years ago
These rose gold wireless headphones are amazing.and so comfy easy to adjust.gives fantastic sound .great for holidays or gym .also easy to fold,Rated 5.0 out of 5,2 years ago
They’re not that loud but that’s fine because I bought them on sale for $69. I love them anyway.,Rated 5.0 out of 5,10 months ago
"One of my daughter's Christmas gifts, so happy I found them for half-off at Walmart ❤️ She will very happy when she opens them Christmas morning.",Rated 5.0 out of 5,a year ago
Best sound small but snug and won’t easily fall off! Best Christmas gift to someone who cherishes it a lot!,Rated 5.0 out of 5,3 years ago
"Headphones are even better than expected, charging takes up no time. Sound Quality is amazing, bass, etc.",Rated 5.0 out of 5,3 years ago
"I have no gripes this product is sturdy, nice packaging comes with charger cable …… my 16 yr old loves his so much i got some for me.",Rated 5.0 out of 5,a year ago
"I bought them for my daughter for Christmas she loves them. Only problem I have now is she can't hear when I tell her to do something but, of coarse that's why she like them so much. Lol...",Rated 5.0 out of 5,4 years ago
"for a product that is supposed to have high quality, it is not living up to its reputation! i would not recommend it!",Rated 2.0 out of 5,a year ago
Great sound and battery life. Love the color. Best beats I’ve owned,Rated 5.0 out of 5,a year ago
"These are great when cleaning the house, working out, and blocking out unwanted noise. The sound quality is excellent and the charge lasts forever.",Rated 5.0 out of 5,3 years ago
i love this product. I can hear my quiet music and I don't even realize that they are calling me. sounds perfect I would definitely recommend it 100%,Rated 5.0 out of 5,4 years ago
"If you like music. Then you’ll like these. If you like bass, driven headphones. You’ll like these. If you don’t like music. Don’t buy music. Don’t buy these headphones. If you like music and headphones. These are headphones you should buy.",Rated 5.0 out of 5,2 years ago
I remember when beats came out by Dr.Dre they was the best headphones I couldn’t hear a thing so now I wanted a pair of headphones and they definitely not the same,Rated 3.0 out of 5,a year ago
"Audio is pretty good the only thing about is that after a while using them, it hurts your ears.",Rated 4.0 out of 5,a year ago
"I absolutely Love the sound quality, how simple they are to connect and the Rose Gold aesthetic also helps. I highly recommend!",Rated 5.0 out of 5,2 years ago
i have the beats wireless headphones and i can honestly say they were not a great sound quality i don’t know how they compare to the wired headphones but they were not as loud as i was expecting.,Rated 2.0 out of 5,4 years ago
very loud and cute. can’t hear anything outside of the headphones even without music playing,Rated 5.0 out of 5,9 months ago
"Great quality and half the price for being refurbished. I’ve had no issues, they work just fine in the gym. They were packaged properly, wasn’t missing anything, no scratches or flaws.",Rated 5.0 out of 5,2 years ago
"I would not purchase these headphones, they work great at first and then the right side stopped working after using them for two years, I would purchase a lower price set of headphones, not worth the money!",Rated 1.0 out of 5,2 years ago
Can't wait for my grandson to have them. Been his number 1 request this year as he's read all the great reviews about them 🎁🎄,Rated 5.0 out of 5,a year ago
"good quality and great price very clear sound, looks cool and also comfortable",Rated 5.0 out of 5,a year ago
Got these for my 20 year old daughter birthday. She loves them cause she loves all things pink and perfect noise canceling headphones.,Rated 5.0 out of 5,a year ago
These headphone are my favorite because you can turn up the volume on whatever your watching/listening to and it has 100% good quality when I’m playing music and I’m singing to myself. I can’t even hear myself it’s crazy,Rated 5.0 out of 5,2 years ago
"Headphones failed within 90 days of use. Cannot pair, White light will not turn off. Bests customer service is a joke.",Rated 1.0 out of 5,a year ago
The sound is very clear and they charge fast. The only thing is they get dirty it’s hard to clean but overall my husband loved them.,Rated 5.0 out of 5,4 years ago
I absolutely love these headphones! I use them on the airplanes and they can work with the televisions and on my phone. They fold up extremely nice and they are so easy to carry. I recommend these to everyone I know.￼￼,Rated 5.0 out of 5,4 years ago
"Good Points: Colour and quality of sound

Improvement Points: N/A",Rated 5.0 out of 5,4 years ago
Beautiful color; amazing noise cancellation even on flights. Crisp sound,Rated 5.0 out of 5,a year ago
Apple is just making these products cheaper and cheaper don’t even come with the 3.5mm wire anymore,Rated 1.0 out of 5,10 months ago
Amazing easy to use and sound amazing I would get them again if needed,Rated 5.0 out of 5,a year ago
"Love, I am an Apple product user, it is an apple product, I can get any services through Apple. Works exactly how it should. I love it",Rated 5.0 out of 5,a year ago
Perfect for my needs. Sounds are perfect. Can take anywhere even outside to cut the grass or shovel snow,Rated 5.0 out of 5,10 months ago
Okay sound quality not great comfort. Battery life is good and the build quality is solid. Over the ear would be best,Rated 3.0 out of 5,4 years ago
I love these headphones for travel. They are noise canceling and have a great sound. They come in a nice case that can hook on to your luggage.,Rated 5.0 out of 5,4 years ago
They’re pretty good comfortable too wear i never had beats before so I’m glad I purchased some I feel like there’s way better than AirPods,Rated 5.0 out of 5,2 years ago
Great headphones. Look fab and fab sound. I wanted to treat myself and glad I did. The sound quality is so good.,Rated 5.0 out of 5,3 years ago
Becomes uncomfortable after some time. Too tight,Rated 3.0 out of 5,a year ago
"These headphones were really good and they were really loud and I love them, until my dad smooshed them in the back of his truck I don’t think it’s nothing you should do different about this product it is a lot of money but they’re really loud a good ￼",Rated 4.0 out of 5,3 years ago
Very impressed with the sound…still figuring out the controls….,Rated 5.0 out of 5,11 months ago
"super cute and id love to buy myself some, but the music does leak and doesnt seem to last that long, with wear being visible after a short time",Rated 4.0 out of 5,3 years ago
Bought these for my daughter so that she could still hang with the family in the living room and still watch her YouTube shorts! They are awesome and comfortable,Rated 5.0 out of 5,3 years ago
I love them so much the quality is very nice and I recommend.😤,Rated 5.0 out of 5,11 months ago
Good Points: I bought these for my boyfriend on Christmas and he loves them! They are very good for money and the Matte black finish is perfect,Rated 5.0 out of 5,4 years ago
Thank you I got the correct color this time.Last year I ordered some rose gold headphones and I ended up getting the black ones .,Rated 5.0 out of 5,10 months ago
Product broke after 3 uses. Had to return it. Packaging was cute though,Rated 1.0 out of 5,11 months ago
it was a Christmas gift for my whife and she loves them i mean loves them u can't hear any thing but great sound quality music it is loud and has bass they are a great gift,Rated 5.0 out of 5,4 years ago
Bought for myself to listen to classical music and not miss that important phone call. Does the job perfectly and comfortable to wear too.,Rated 5.0 out of 5,3 years ago
"I use it often when traveling long distances in the bus, exercising and running. Evaluation of convenience and sound quality really has nothing to complain about.",Rated 5.0 out of 5,3 years ago
"It’s a faulty product, one side volume is too low",Rated 1.0 out of 5,3 months ago
"Beat head phones,amazing sound,excellent condition and a 5 star service",Rated 5.0 out of 5,10 months ago
Great looking headphones and the sound quality is super good. The wireless feature is very convenient when jogging.,Rated 5.0 out of 5,2 years ago
"My daughter loved it, as this was one of her top Christmas gifts on the list.
Great quality, shipped on time.",Rated 5.0 out of 5,8 months ago
Best headphones ever. Use them all the time. The cancel out background noise and plays sounds really clearly. Great headphones to use while gaming also.,Rated 5.0 out of 5,3 years ago
"Bought these 4 months ago. Now, each headphone will randomly go out and don't work. Since I purchased online, Target says they're not eligible for return. It's not worth it!!!",Rated 1.0 out of 5,2 years ago
"Headphones did not last through one workout before the right side started going in and out, then eventually went totally quiet.",Rated 1.0 out of 5,10 months ago
Complete junk. Purchased and performed great for 2 days. After 2 days the headphones would not connect to Bluetooth on any device also will not charge. My $60 jbl headphones put the solo 3's to shame.,Rated 1.0 out of 5,4 years ago
Long lasting charge Lightweight. Great sound.,Rated 5.0 out of 5,5 months ago
It fits me perfectly and it’s pretty comfortable. My only complaint is that it’s hard to zip it back in the bag but other than that I love it. It’s keeps me calm when I go out shopping.,Rated 4.0 out of 5,2 years ago
my 15byr old absolutely loves these! Great quality and love the carrying case!,Rated 5.0 out of 5,7 months ago
"I was expecting a new pair. That’s what I paid for, anyway… These smell like smoke and said, “Alice’s Beats” when I went to connect them to Bluetooth. Not happy about that…",Rated 2.0 out of 5,3 years ago
I love these headphones wonderful sound quality. Very comfortable on the ears,Rated 5.0 out of 5,a year ago
